modelname,language,task,granularity,seed,f1,accuracy,mae,r2,f1_EN,accuracy_EN,mae_EN,r2_EN,f1_NL,accuracy_NL,mae_NL,r2_NL,f1_IT,accuracy_IT,mae_IT,r2_IT
deberta-v3-base,EN-IT,regression,5,420,0.7543632413047948,0.773224043715847,0.9446824897610572,0.2292199846627817,0.7595181547483993,0.7724425887265136,0.960068450339716,0.2513287354690402,,,,,0.7460460041944378,0.7740825688073395,0.9277791006546928,0.1927913673876025
roberta-base,EN-IT,regression,5,420,0.7146633226188536,0.7426229508196721,1.0694412447221906,0.1341214769574047,0.716907155520751,0.7369519832985386,1.0873116573759891,0.1280473328811746,,,,,0.7088845905129704,0.7488532110091743,1.0498083851090847,0.1363459601156206
bert-base-cased,EN-IT,regression,5,420,0.7013418917931581,0.7240437158469946,1.1354120461884734,0.0361650196410497,0.6854640082731377,0.7098121085594989,1.1693425222452134,0.0421988336370517,,,,,0.7197206303324695,0.7396788990825688,1.0981352211049875,0.0207806596856129
bertweet-base,EN-IT,regression,5,420,0.7285647163486675,0.753551912568306,1.0561402245689009,0.1542938543984314,0.7561102571922537,0.7703549060542797,0.9736596929752278,0.2828438540728691,,,,,0.6903723545362606,0.7350917431192661,1.146755308856365,-0.031255443778384
twitter-roberta-base,EN-IT,regression,5,420,0.7371262927745984,0.7579234972677595,1.020234417386076,0.187022969613319,0.7561102571922537,0.7703549060542797,0.9807765465890964,0.2426525020461535,,,,,0.7132141127019546,0.7442660550458715,1.0635837690622776,0.1034984906037821
mdeberta-v3-base,EN-IT,regression,5,420,0.7030802469135802,0.7333333333333333,1.0677379572906218,0.0957984985814615,0.677435850342373,0.7098121085594989,1.1432331753485774,0.067179481499431,,,,,0.7321245156263416,0.7591743119266054,0.9847970486665572,0.1292161900919645
xlm-roberta-base,EN-IT,regression,5,420,0.7137863068063104,0.7382513661202186,1.1024914313565757,0.1686192479578442,0.6849292096899819,0.7160751565762005,1.1867790998976546,0.1390356050107839,,,,,0.7458633273583928,0.7626146788990825,1.0098909818003416,0.203909423203198
bert-base-multilingual-cased,EN-IT,regression,5,420,0.6714879394435523,0.7065573770491803,1.20337741322449,0.0729798136145363,0.6283178485408916,0.6711899791231732,1.3387577505335055,-0.0089887594965496,,,,,0.7193388120513319,0.7454128440366973,1.0546453347378368,0.1807023892282113
twitter-xlm-roberta-base,EN-IT,regression,5,420,0.7408537868919635,0.7480874316939891,1.0884989134638756,0.1524206026083165,0.7288002479494129,0.7390396659707724,1.133384951999319,0.1336988755181836,,,,,0.7549859244694966,0.7580275229357798,1.039186043065648,0.1724318044326005
deberta-v3-base,EN-IT,regression,5,13,0.7326701477467868,0.7557377049180328,0.9798039897311926,0.220108009377882,0.7302278437362427,0.7546972860125261,1.0019132374022215,0.238855995581225,,,,,0.7364349241085206,0.7568807339449541,0.9555142468961336,0.1883047952066268
roberta-base,EN-IT,regression,5,13,0.7017912748278858,0.7360655737704918,1.0822655494056488,0.1060295175527388,0.7017963117258524,0.7265135699373695,1.1091331224327297,0.1023263774075046,,,,,0.6976616958292552,0.7465596330275229,1.0527481885451755,0.1047414492007894
bert-base-cased,EN-IT,regression,5,13,0.6434718062413796,0.6934426229508197,1.223237497652461,0.1019068195517233,0.5673463643035892,0.6471816283924844,1.3425244219682086,0.0581614469852447,,,,,0.7195916013496955,0.7442660550458715,1.092186041067914,0.1564832156853743
bertweet-base,EN-IT,regression,5,13,0.7362584679112595,0.759016393442623,1.0577877780046925,0.154650239993087,0.7580360501323321,0.7734864300626305,0.9844880212752256,0.2347783119002463,,,,,0.7087599376004897,0.7431192660550459,1.1383166388575674,0.0366948422249114
twitter-roberta-base,EN-IT,regression,5,13,0.7400200155997396,0.7612021857923498,1.011293259685044,0.1908358022765686,0.757711237505685,0.7724425887265136,0.9595243968983074,0.2599706243097665,,,,,0.7176856594851871,0.7488532110091743,1.068167762607902,0.0884870639120066
mdeberta-v3-base,EN-IT,regression,5,13,0.7239684162260167,0.740983606557377,1.0752053736907536,0.1463648545961603,0.7006775658402226,0.721294363256785,1.1561417259307023,0.1158771835449244,,,,,0.7502959299562629,0.7626146788990825,0.986286752088286,0.1827561964152233
xlm-roberta-base,EN-IT,regression,5,13,0.6291342714286915,0.6934426229508197,1.2041683713085516,0.092228282984361,0.5401475316804875,0.6388308977035491,1.387416849979287,-0.0182419975164065,,,,,0.7186928164115998,0.7534403669724771,1.002847219440192,0.2398749108586543
bert-base-multilingual-cased,EN-IT,regression,5,13,0.6693505330108394,0.7098360655737705,1.1766867770014005,0.0934562114816501,0.6147478839385514,0.6680584551148225,1.315373723130986,-0.0081454207078759,,,,,0.7286070967062832,0.7557339449541285,1.0243219918153512,0.2287321133999438
twitter-xlm-roberta-base,EN-IT,regression,5,13,0.7370880403043534,0.7551912568306011,1.021378712029762,0.1754445104710359,0.7251224850800788,0.7453027139874739,1.0707372986668848,0.1456544722089414,,,,,0.7511419154187824,0.7660550458715596,0.967152189415716,0.211072074449193
deberta-v3-base,EN-IT,regression,7,42,0.7519956580884556,0.7710382513661203,1.299180047459585,0.2435904960486425,0.743542811343422,0.7640918580375783,1.3954575015071562,0.2197909022026419,,,,,0.7621569175467335,0.7786697247706422,1.1934073393547122,0.2739691009485105
roberta-base,EN-IT,regression,7,42,0.7246371791223943,0.7387978142076502,1.4966129695659165,0.1271040588551266,0.7317262782459115,0.7432150313152401,1.5353237581309898,0.1387236104590751,,,,,0.7164750691370858,0.7339449541284404,1.4540843644046968,0.0979515493437751
bert-base-cased,EN-IT,regression,7,42,0.6933512686267753,0.7185792349726776,1.601193510085539,0.0457517285829818,0.6818603244314265,0.7045929018789144,1.728483750458909,0.0199618174567195,,,,,0.706050522507477,0.7339449541284404,1.4613494148161574,0.0771192802659231
bertweet-base,EN-IT,regression,7,42,0.7490254584028396,0.759016393442623,1.4207348333365064,0.1896360580648219,0.7745137360319909,0.7818371607515657,1.348394860299513,0.2552866975174047,,,,,0.7203698284370882,0.7339449541284404,1.500209248218757,0.0724397291636256
twitter-roberta-base,EN-IT,regression,7,42,0.7355250004583168,0.7502732240437159,1.431915217888229,0.1797252639116947,0.7462924712366796,0.7609603340292276,1.4286785408656897,0.2064347633286944,,,,,0.7247346927036898,0.7385321100917431,1.4354711181936808,0.1263889384709234
mdeberta-v3-base,EN-IT,regression,7,42,0.7267244882187671,0.7398907103825136,1.483234797112766,0.1338761477742196,0.7110806848116639,0.7254697286012526,1.618876753627694,0.126669895696815,,,,,0.7447181888716092,0.7557339449541285,1.3342152956890267,0.1357296133278327
xlm-roberta-base,EN-IT,regression,7,42,0.7126843214761287,0.7327868852459016,1.5061918236274536,0.1157087938975161,0.6958431426550372,0.7223382045929019,1.6682640369126032,0.0789283471259396,,,,,0.7318758799832387,0.7442660550458715,1.3281354388401527,0.1659385883304742
bert-base-multilingual-cased,EN-IT,regression,7,42,0.6845836766422614,0.7081967213114754,1.608861480053731,0.0541921139949844,0.6615534801538747,0.6868475991649269,1.7849629717236282,0.0055167166112725,,,,,0.7107984063705387,0.731651376146789,1.4153921739478292,0.1232542932608276
twitter-xlm-roberta-base,EN-IT,regression,7,42,0.7385538057374712,0.7469945355191256,1.4597568374460492,0.2005133855022189,0.7263559201552138,0.7348643006263048,1.597401202893048,0.1470502464157242,,,,,0.7525148833424096,0.7603211009174312,1.308537457800479,0.2791279792866353
deberta-v3-base,EN-IT,regression,7,69,0.7600195813480785,0.7726775956284153,1.283260418517153,0.2873014884651312,0.7469211468847561,0.7620041753653445,1.376921880070124,0.2868163962180095,,,,,0.7752101236790152,0.7844036697247706,1.1803617182907256,0.2798818871690379
roberta-base,EN-IT,regression,7,69,0.736660974102899,0.7475409836065574,1.4693856259515952,0.1419997393954176,0.7428775751276481,0.7505219206680585,1.547986469382351,0.1206705665583152,,,,,0.728686972831708,0.7442660550458715,1.3830328667659202,0.1671485942038014
bert-base-cased,EN-IT,regression,7,69,0.7094083471536194,0.7218579234972677,1.5708567263384838,0.0405845188936643,0.7017115496003653,0.7160751565762005,1.6956826964805694,0.0184062660142942,,,,,0.7189536532192317,0.7282110091743119,1.4337199380102783,0.0659591089200415
bertweet-base,EN-IT,regression,7,69,0.733296020969239,0.7475409836065574,1.476321774281503,0.1649280997077312,0.7577137830463013,0.767223382045929,1.445582133956134,0.2138133798411305,,,,,0.7043317886907486,0.7259174311926605,1.5100930767024894,0.0749898142177808
twitter-roberta-base,EN-IT,regression,7,69,0.7407672188390741,0.7540983606557377,1.394324487424551,0.1859677699294497,0.7649481084095364,0.7745302713987474,1.3695806862111617,0.2270038780681463,,,,,0.7129817222750024,0.731651376146789,1.421508615059242,0.1091670204657755
mdeberta-v3-base,EN-IT,regression,7,69,0.7247881890075853,0.740983606557377,1.486911830591048,0.1091024164804806,0.7080512963322071,0.7265135699373695,1.6306017328263698,0.0873247607014621,,,,,0.7440515563736064,0.7568807339449541,1.3290506586381192,0.134608801191068
xlm-roberta-base,EN-IT,regression,7,69,0.7138143315624809,0.7327868852459016,1.4921518640589513,0.1079387941557364,0.7034421307943547,0.721294363256785,1.6663175287046703,0.0494986174859126,,,,,0.7256292573258957,0.7454128440366973,1.300809294162126,0.1936626348214356
bert-base-multilingual-cased,EN-IT,regression,7,69,0.7021330392673995,0.7109289617486338,1.659813565950169,0.02019216348487,0.6865454246443027,0.7025052192066806,1.8119128327196976,-0.0053997407513182,,,,,0.7196165378588862,0.7201834862385321,1.4927136885819832,0.0509397452854182
twitter-xlm-roberta-base,EN-IT,regression,7,69,0.7355250004583168,0.7502732240437159,1.4271166850194397,0.1525358700160417,0.7108212836660673,0.7296450939457203,1.579036018287176,0.0858313567539095,,,,,0.7632532153640693,0.7729357798165137,1.260214489344785,0.2523508702322961
deberta-v3-base,EN-IT,regression,7,7,0.7476807824624735,0.7666666666666667,1.3234146080011644,0.2484494296858967,0.7256359772466469,0.7505219206680585,1.428827626047858,0.2171559054342887,,,,,0.7722589518744069,0.7844036697247706,1.2076053500809352,0.2911954177772443
roberta-base,EN-IT,regression,7,7,0.7181947973228321,0.7360655737704918,1.5463350576594952,0.1124884134090459,0.7173409618722308,0.7317327766179541,1.621014019540144,0.1157326191496226,,,,,0.7184630486005842,0.7408256880733946,1.4642909661449826,0.0969267833647644
bert-base-cased,EN-IT,regression,7,7,0.6816227928499315,0.7081967213114754,1.6484344793472163,0.0562713890472702,0.6501124039784217,0.6868475991649269,1.7974185708578236,0.0217497486405759,,,,,0.7160474992811221,0.731651376146789,1.4847570090386977,0.1021050958894157
bertweet-base,EN-IT,regression,7,7,0.7437362422132032,0.7568306010928961,1.4279351844299646,0.2137090973755779,0.7738498739479752,0.7818371607515657,1.349085549844355,0.2818043487919354,,,,,0.7077577429043631,0.7293577981651376,1.51456127727165,0.0927741795766295
twitter-roberta-base,EN-IT,regression,7,7,0.7463124438402741,0.7546448087431694,1.437137047695842,0.1680868234813007,0.7666481157424497,0.7755741127348643,1.409938693337517,0.2182649746742128,,,,,0.7253799070342796,0.731651376146789,1.4670178151752284,0.0760609583863721
mdeberta-v3-base,EN-IT,regression,7,7,0.719361692572013,0.7371584699453552,1.492535697793476,0.110766932191889,0.6985990624653691,0.7223382045929019,1.6204062102475283,0.1194553041438358,,,,,0.7427260796359679,0.7534403669724771,1.3520541449831458,0.0862415240284552
xlm-roberta-base,EN-IT,regression,7,7,0.7379604064806826,0.7475409836065574,1.5367309388282195,0.12036113463893,0.7095542748250595,0.7233820459290188,1.7017110163396485,0.0758317948819061,,,,,0.7695521222597415,0.7740825688073395,1.355479883517079,0.1833748265723861
bert-base-multilingual-cased,EN-IT,regression,7,7,0.6829926400454234,0.7081967213114754,1.612679393106532,0.03480356878305,0.6622277236868845,0.6931106471816284,1.8002131290598684,-0.0356408473665552,,,,,0.7066983473831923,0.7247706422018348,1.4066503520466498,0.139405356171928
twitter-xlm-roberta-base,EN-IT,regression,7,7,0.7434498286250711,0.7524590163934426,1.421121858398537,0.153058681256449,0.7301781629815213,0.7453027139874739,1.5531137260916548,0.1204225910802493,,,,,0.7584177445151052,0.7603211009174312,1.276112454143404,0.1969105568861883
deberta-v3-base,EN-IT,regression,7,666,0.7476094484745386,0.766120218579235,1.304921093210435,0.2438631468906267,0.7486011928186569,0.767223382045929,1.3680276931639912,0.2562073101648917,,,,,0.7473687466169968,0.7649082568807339,1.2355906873398863,0.2148662758165668
roberta-base,EN-IT,regression,7,666,0.7343382843971542,0.7480874316939891,1.4694330486770506,0.1449544021995946,0.7407308361856271,0.7515657620041754,1.5137985865471275,0.1485503129285591,,,,,0.7267264821993478,0.7442660550458715,1.4206920056422283,0.1291892801105408
bert-base-cased,EN-IT,regression,7,666,0.704673089418353,0.7142076502732241,1.634151656389277,0.0043791688805072,0.6872435521631761,0.7045929018789144,1.761494210230027,-0.026401544511637,,,,,0.7239273776504415,0.7247706422018348,1.4942500889376062,0.0434688641526122
bertweet-base,EN-IT,regression,7,666,0.7401547597500749,0.7546448087431694,1.43684437801779,0.2211928830458106,0.7668875623452935,0.7755741127348643,1.3978566324011674,0.2853468365328896,,,,,0.7073004316807491,0.731651376146789,1.4796772442158383,0.1068191921585146
twitter-roberta-base,EN-IT,regression,7,666,0.7326612807190973,0.7513661202185792,1.4107941056078948,0.1666526861633653,0.7519943139794669,0.767223382045929,1.3644035631836753,0.2269676843180141,,,,,0.7109886162625466,0.7339449541284404,1.461759863351632,0.0579570209947553
mdeberta-v3-base,EN-IT,regression,7,666,0.7401542336105734,0.7469945355191256,1.4719378039132691,0.1311350727086599,0.7175828569398159,0.7275574112734864,1.6367534891347886,0.1096978803395219,,,,,0.7655743732341085,0.768348623853211,1.2908673792951442,0.1563361341164746
xlm-roberta-base,EN-IT,regression,7,666,0.7236760007232913,0.7377049180327869,1.4861037262679777,0.0960619137773602,0.706586085786701,0.7244258872651357,1.629177069917539,0.0528528741760614,,,,,0.74329265547331,0.7522935779816514,1.32891993714206,0.1566264025464691
bert-base-multilingual-cased,EN-IT,regression,7,666,0.6890552813432619,0.7163934426229508,1.5854965622935069,0.0387472575769672,0.6535638270952557,0.6910229645093946,1.7916778514884988,-0.0308567051840618,,,,,0.7277197315321599,0.7442660550458715,1.3589808774095802,0.1420137707236849
twitter-xlm-roberta-base,EN-IT,regression,7,666,0.7338842527875442,0.7486338797814208,1.414314545814172,0.1761509724025862,0.7093508243879523,0.7306889352818372,1.5594730474140364,0.1239572994930674,,,,,0.7609747947851281,0.768348623853211,1.254839950535925,0.2523991635948296
deberta-v3-base,EN-IT,regression,7,420,0.7453423233751808,0.7672131147540984,1.316865018802018,0.2798471339432715,0.7497324481465284,0.7661795407098121,1.3771751295067447,0.2918345507436753,,,,,0.7386545025120139,0.768348623853211,1.2506068932840926,0.2518512030149693
roberta-base,EN-IT,regression,7,420,0.7389409656691077,0.7497267759562841,1.4922002258710565,0.1462416169158376,0.7425029891568314,0.7526096033402923,1.5214461882828123,0.1514253024880459,,,,,0.7355463423234833,0.7465596330275229,1.4600699174243512,0.1278828562702638
bert-base-cased,EN-IT,regression,7,420,0.6915020638964742,0.7163934426229508,1.5887162371045882,0.0584278434756979,0.6602394138613792,0.6983298538622129,1.710542603293013,0.0424329650719974,,,,,0.7245608974691338,0.7362385321100917,1.4548748904890425,0.0738498059315998
bertweet-base,EN-IT,regression,7,420,0.7185839607085601,0.7316939890710382,1.5473152427570234,0.1781456751016237,0.7404453807951027,0.7578288100208769,1.5018418444712338,0.2910301763618388,,,,,0.6970253790115382,0.7029816513761468,1.5972734030096902,-0.0167810587790591
twitter-roberta-base,EN-IT,regression,7,420,0.7292680594796156,0.7546448087431694,1.3994066920018609,0.2071311695498185,0.73958240152964,0.7588726513569938,1.4075474273117672,0.2269980056989613,,,,,0.7158507238202669,0.75,1.3904630810007936,0.1653522522319549
mdeberta-v3-base,EN-IT,regression,7,420,0.7202542231247722,0.740983606557377,1.4905940706342906,0.1083541062452221,0.6989978407290645,0.721294363256785,1.6215190649429232,0.1132380831637257,,,,,0.7444148479243222,0.7626146788990825,1.3467567440778137,0.0900509347792849
xlm-roberta-base,EN-IT,regression,7,420,0.7167312096951839,0.73224043715847,1.5094197450378717,0.1078563649347589,0.7035940642151415,0.7223382045929019,1.6733853131268244,0.0617267394928551,,,,,0.7321652537452097,0.7431192660550459,1.3292832907359755,0.1733548810709324
bert-base-multilingual-cased,EN-IT,regression,7,420,0.7013180609289967,0.7103825136612022,1.6159441519076962,0.0255546484482152,0.6848571575804591,0.7045929018789144,1.7589189075305378,-0.0078604160220234,,,,,0.7184830742002072,0.716743119266055,1.4588686672964244,0.0692163067350942
twitter-xlm-roberta-base,EN-IT,regression,7,420,0.7349825028744088,0.7469945355191256,1.4205729392109072,0.1786246479426537,0.7173350879062441,0.7348643006263048,1.5747103736902848,0.1213307710157026,,,,,0.7548809667115275,0.7603211009174312,1.2512338643138234,0.263280214877535
deberta-v3-base,EN-IT,regression,7,13,0.7634274864076684,0.7775956284153005,1.2633145450304826,0.2634930928176013,0.7673803906215885,0.7797494780793319,1.3096714502801,0.2835691226163909,,,,,0.7591433415449088,0.7752293577981652,1.2123857660212665,0.2220202698751425
roberta-base,EN-IT,regression,7,13,0.7036281254888548,0.7360655737704918,1.517077219533932,0.0994239872377575,0.7063136891218079,0.7296450939457203,1.5836462963244329,0.1017361718333693,,,,,0.6967292788880374,0.7431192660550459,1.443942842334872,0.0852429126071998
bert-base-cased,EN-IT,regression,7,13,0.6689905803548029,0.7098360655737705,1.6360548466966294,0.0647140279311483,0.6458072660383026,0.6816283924843424,1.8237163522636803,0.0168341621157855,,,,,0.6940215045923948,0.7408256880733946,1.4298854368822136,0.1325905647863682
bertweet-base,EN-IT,regression,7,13,0.7418526511854271,0.7513661202185792,1.457670552888758,0.1780512538991358,0.7699755703700328,0.7776617954070981,1.3865133990994936,0.2434523232161095,,,,,0.7110893366503901,0.7224770642201835,1.535845489734613,0.0611313856165618
twitter-roberta-base,EN-IT,regression,7,13,0.7529728860802228,0.7644808743169399,1.3628267548617632,0.2239329696912162,0.7660083112733247,0.7776617954070981,1.3285664929566934,0.2637738571840784,,,,,0.7397416338420869,0.75,1.4004658959104603,0.1495334692142746
mdeberta-v3-base,EN-IT,regression,7,13,0.7134661611354939,0.7289617486338797,1.5570459935427363,0.1607595834928215,0.6895118713531644,0.7118997912317327,1.7769190920264089,0.1256796223792828,,,,,0.7400439697300825,0.7477064220183486,1.3154880878165227,0.2087152073833204
xlm-roberta-base,EN-IT,regression,7,13,0.6810307426831105,0.7109289617486338,1.6334408288233455,0.0238352629696143,0.6329366655329365,0.6711899791231732,1.9032810327037,-0.0587146478375817,,,,,0.7339484611284123,0.7545871559633027,1.3369879453445528,0.1481980486797208
bert-base-multilingual-cased,EN-IT,regression,7,13,0.695250770038982,0.7174863387978142,1.5793517771201644,0.0652482111575092,0.6710482198499305,0.6951983298538622,1.7822557078570354,0.0018522283497819,,,,,0.7227217950674355,0.7419724770642202,1.3564366851022804,0.1586214823095445
twitter-xlm-roberta-base,EN-IT,regression,7,13,0.7405333992999265,0.7579234972677595,1.399328714237126,0.1900481308281607,0.7296216627297314,0.7473903966597077,1.5124448003180058,0.1514675139657239,,,,,0.7532296077248162,0.7694954128440367,1.2750566766199225,0.2440923897764003
deberta-v3-base,EN,binary,2,42,0.7520603445950881,0.7526096033402923,,,0.7520603445950881,0.7526096033402923,,,0.6721298815578648,0.6936208445642408,,,0.6547741712612783,0.6743119266055045,,
roberta-base,EN,binary,2,42,0.7393354459619597,0.7379958246346555,,,0.7393354459619597,0.7379958246346555,,,0.5931836464971928,0.6406109613656783,,,0.572784204845593,0.6892201834862385,,
bert-base-cased,EN,binary,2,42,0.6693852890052154,0.6837160751565762,,,0.6693852890052154,0.6837160751565762,,,0.4719402163514858,0.6163522012578616,,,0.5588872246146165,0.6857798165137615,,
bertweet-base,EN,binary,2,42,0.7564998176060668,0.7661795407098121,,,0.7564998176060668,0.7661795407098121,,,0.4739774740800172,0.6172506738544474,,,0.5594412463592763,0.6869266055045872,,
twitter-roberta-base,EN,binary,2,42,0.7289700556923939,0.7306889352818372,,,0.7289700556923939,0.7306889352818372,,,0.4949175590685025,0.6226415094339622,,,0.566231991314717,0.6880733944954128,,
mdeberta-v3-base,EN,binary,2,42,0.7339249726186222,0.7348643006263048,,,0.7339249726186222,0.7348643006263048,,,0.693502415940834,0.6990116801437556,,,0.6418860177965238,0.6869266055045872,,
xlm-roberta-base,EN,binary,2,42,0.7097602252182621,0.7171189979123174,,,0.7097602252182621,0.7171189979123174,,,0.7166268929548211,0.7259658580413297,,,0.6460755138775984,0.6605504587155964,,
bert-base-multilingual-cased,EN,binary,2,42,0.7010218447273855,0.7004175365344467,,,0.7010218447273855,0.7004175365344467,,,0.5877465733994783,0.6352201257861635,,,0.6065970196743915,0.6697247706422018,,
twitter-xlm-roberta-base,EN,binary,2,42,0.706284873586337,0.708768267223382,,,0.706284873586337,0.708768267223382,,,0.6882214521028538,0.6981132075471698,,,0.61760294587505,0.6364678899082569,,
deberta-v3-base,EN,binary,2,69,0.7470175212144522,0.744258872651357,,,0.7470175212144522,0.744258872651357,,,0.681935128778894,0.6855345911949685,,,0.6308927792267582,0.6227064220183486,,
roberta-base,EN,binary,2,69,0.729282559104492,0.7265135699373695,,,0.729282559104492,0.7265135699373695,,,0.5101329570631998,0.6253369272237197,,,0.5728222452899332,0.6788990825688074,,
bert-base-cased,EN,binary,2,69,0.6892448818859876,0.6920668058455115,,,0.6892448818859876,0.6920668058455115,,,0.4943885136570238,0.6190476190476191,,,0.5644899042801099,0.6846330275229358,,
bertweet-base,EN,binary,2,69,0.7477867106061673,0.7536534446764092,,,0.7477867106061673,0.7536534446764092,,,0.4719402163514858,0.6163522012578616,,,0.5594412463592763,0.6869266055045872,,
twitter-roberta-base,EN,binary,2,69,0.7385801804038256,0.7421711899791231,,,0.7385801804038256,0.7421711899791231,,,0.4866249401867524,0.6208445642407907,,,0.5682458515064922,0.6880733944954128,,
mdeberta-v3-base,EN,binary,2,69,0.710308916421065,0.7139874739039666,,,0.710308916421065,0.7139874739039666,,,0.6542844119056291,0.6702605570530099,,,0.5901288964000215,0.6880733944954128,,
xlm-roberta-base,EN,binary,2,69,0.6889871272644569,0.6941544885177453,,,0.6889871272644569,0.6941544885177453,,,0.640244639949649,0.6711590296495957,,,0.6223757428065054,0.694954128440367,,
bert-base-multilingual-cased,EN,binary,2,69,0.6907807278301671,0.6931106471816284,,,0.6907807278301671,0.6931106471816284,,,0.5959236293560185,0.6495956873315364,,,0.6177101864494198,0.6743119266055045,,
twitter-xlm-roberta-base,EN,binary,2,69,0.7268690483721799,0.7286012526096033,,,0.7268690483721799,0.7286012526096033,,,0.6978578933160953,0.6999101527403414,,,0.5790542370557369,0.6869266055045872,,
deberta-v3-base,EN,binary,2,7,0.7596351482041569,0.7578288100208769,,,0.7596351482041569,0.7578288100208769,,,0.6914769255901332,0.7053009883198562,,,0.6629116178327353,0.6754587155963303,,
roberta-base,EN,binary,2,7,0.7294459700463307,0.7265135699373695,,,0.7294459700463307,0.7265135699373695,,,0.5477930856262475,0.6307277628032345,,,0.5809592884740825,0.6903669724770642,,
bert-base-cased,EN,binary,2,7,0.6726948188857936,0.6764091858037579,,,0.6726948188857936,0.6764091858037579,,,0.4813003503303641,0.6163522012578616,,,0.5594412463592763,0.6869266055045872,,
bertweet-base,EN,binary,2,7,0.7733254561204947,0.7807933194154488,,,0.7733254561204947,0.7807933194154488,,,0.476006818929389,0.6181491464510332,,,0.5594412463592763,0.6869266055045872,,
twitter-roberta-base,EN,binary,2,7,0.7516814515556007,0.7515657620041754,,,0.7516814515556007,0.7515657620041754,,,0.4949175590685025,0.6226415094339622,,,0.5676572504308002,0.6869266055045872,,
mdeberta-v3-base,EN,binary,2,7,0.7161782335358963,0.7150313152400835,,,0.7161782335358963,0.7150313152400835,,,0.668273672313628,0.6657681940700808,,,0.6236593329042164,0.6697247706422018,,
xlm-roberta-base,EN,binary,2,7,0.6861530914970096,0.6910229645093946,,,0.6861530914970096,0.6910229645093946,,,0.671902255370226,0.6891284815813118,,,0.6045950821165146,0.680045871559633,,
bert-base-multilingual-cased,EN,binary,2,7,0.6916844196743742,0.6931106471816284,,,0.6916844196743742,0.6931106471816284,,,0.6061853099543376,0.6540880503144654,,,0.6270788561931632,0.680045871559633,,
twitter-xlm-roberta-base,EN,binary,2,7,0.711622792093202,0.7118997912317327,,,0.711622792093202,0.7118997912317327,,,0.7004857889470479,0.7151841868823001,,,0.5636145534620256,0.6869266055045872,,
deberta-v3-base,EN,binary,2,666,0.73930810793362,0.7369519832985386,,,0.73930810793362,0.7369519832985386,,,0.6872520623531228,0.6945193171608266,,,0.6516393245041173,0.6525229357798165,,
roberta-base,EN,binary,2,666,0.72843105338531,0.7254697286012526,,,0.72843105338531,0.7254697286012526,,,0.5703020818215302,0.633423180592992,,,0.5587218629367825,0.6811926605504587,,
bert-base-cased,EN,binary,2,666,0.67763036085128,0.68580375782881,,,0.67763036085128,0.68580375782881,,,0.4815951188132562,0.6199460916442049,,,0.5621070258948018,0.6880733944954128,,
bertweet-base,EN,binary,2,666,0.7622999910285414,0.7703549060542797,,,0.7622999910285414,0.7703549060542797,,,0.4739774740800172,0.6172506738544474,,,0.5594412463592763,0.6869266055045872,,
twitter-roberta-base,EN,binary,2,666,0.7478757090608279,0.7484342379958246,,,0.7478757090608279,0.7484342379958246,,,0.4876497646812814,0.6199460916442049,,,0.5644899042801099,0.6846330275229358,,
mdeberta-v3-base,EN,binary,2,666,0.7152293015946406,0.7150313152400835,,,0.7152293015946406,0.7150313152400835,,,0.6631396932696156,0.6621743036837376,,,0.6053400620308591,0.6811926605504587,,
xlm-roberta-base,EN,binary,2,666,0.686173867898769,0.6878914405010439,,,0.686173867898769,0.6878914405010439,,,0.6810678276162716,0.6819407008086253,,,0.6499289331210091,0.6536697247706422,,
